Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Valcea, 169583 FAURESTI, Anul 2026, Numar persoane, 83
75-79 ani, Total, Valcea, 169896 FRANCESTI, Anul 2026, Numar persoane, 267
75-79 ani, Total, Valcea, 169994 GALICEA, Anul 2026, Numar persoane, 209
75-79 ani, Total, Valcea, 170097 GHIOROIU, Anul 2026, Numar persoane, 83
75-79 ani, Total, Valcea, 170168 GLAVILE, Anul 2026, Numar persoane, 112
75-79 ani, Total, Valcea, 170220 GOLESTI, Anul 2026, Numar persoane, 138
75-79 ani, Total, Valcea, 170346 GRADISTEA, Anul 2026, Numar persoane, 137
75-79 ani, Total, Valcea, 170444 GUSOENI, Anul 2026, Numar persoane, 64
75-79 ani, Total, Valcea, 170514 IONESTI, Anul 2026, Numar persoane, 212
75-79 ani, Total, Valcea, 174511 LACUSTENI, Anul 2026, Numar persoane, 63
75-79 ani, Total, Valcea, 170685 LADESTI, Anul 2026, Numar persoane, 97
75-79 ani, Total, Valcea, 170612 LALOSU, Anul 2026, Numar persoane, 87
75-79 ani, Total, Valcea, 170792 LAPUSATA, Anul 2026, Numar persoane, 112
75-79 ani, Total, Valcea, 170872 LIVEZI, Anul 2026, Numar persoane, 110
75-79 ani, Total, Valcea, 170952 LUNGESTI, Anul 2026, Numar persoane, 194
75-79 ani, Total, Valcea, 171101 MACIUCA, Anul 2026, Numar persoane, 80
75-79 ani, Total, Valcea, 171209 MADULARI, Anul 2026, Numar persoane, 83
75-79 ani, Total, Valcea, 171021 MALAIA, Anul 2026, Numar persoane, 68
75-79 ani, Total, Valcea, 171272 MALDARESTI, Anul 2026, Numar persoane, 126
75-79 ani, Total, Valcea, 171067 MATEESTI, Anul 2026, Numar persoane, 161
75-79 ani, Total, Valcea, 171325 MIHAESTI, Anul 2026, Numar persoane, 264
75-79 ani, Total, Valcea, 171469 MILCOIU, Anul 2026, Numar persoane, 67
