Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Botosani, 35839 RACHITI, Anul 2026, Numar persoane, 158
75-79 ani, Total, Botosani, 38633 RADAUTI-PRUT, Anul 2026, Numar persoane, 112
75-79 ani, Total, Botosani, 38679 RAUSENI, Anul 2026, Numar persoane, 99
75-79 ani, Total, Botosani, 38731 RIPICENI, Anul 2026, Numar persoane, 76
75-79 ani, Total, Botosani, 38811 ROMA, Anul 2026, Numar persoane, 89
75-79 ani, Total, Botosani, 38848 ROMANESTI, Anul 2026, Numar persoane, 66
75-79 ani, Total, Botosani, 38893 SANTA MARE, Anul 2026, Numar persoane, 95
75-79 ani, Total, Botosani, 39122 SENDRICENI, Anul 2026, Numar persoane, 98
75-79 ani, Total, Botosani, 35884 STAUCENI, Anul 2026, Numar persoane, 102
75-79 ani, Total, Botosani, 39220 STIUBIENI, Anul 2026, Numar persoane, 89
75-79 ani, Total, Botosani, 38982 SUHARAU, Anul 2026, Numar persoane, 187
75-79 ani, Total, Botosani, 39051 SULITA, Anul 2026, Numar persoane, 110
75-79 ani, Total, Botosani, 39266 TODIRENI, Anul 2026, Numar persoane, 119
75-79 ani, Total, Botosani, 39328 TRUSESTI, Anul 2026, Numar persoane, 160
75-79 ani, Total, Botosani, 39391 TUDORA, Anul 2026, Numar persoane, 189
75-79 ani, Total, Botosani, 39417 UNGURENI, Anul 2026, Numar persoane, 189
75-79 ani, Total, Botosani, 39532 UNTENI, Anul 2026, Numar persoane, 100
75-79 ani, Total, Botosani, 39612 VACULESTI, Anul 2026, Numar persoane, 78
75-79 ani, Total, Botosani, 39694 VARFU CAMPULUI, Anul 2026, Numar persoane, 110
75-79 ani, Total, Botosani, 39658 VIISOARA, Anul 2026, Numar persoane, 66
75-79 ani, Total, Botosani, 39738 VLADENI, Anul 2026, Numar persoane, 166
75-79 ani, Total, Botosani, 39792 VLASINESTI, Anul 2026, Numar persoane, 113
75-79 ani, Total, Botosani, 39836 VORNICENI, Anul 2026, Numar persoane, 127
75-79 ani, Total, Botosani, 39872 VORONA, Anul 2026, Numar persoane, 278
80-84 ani, Total, Botosani, 35731 MUNICIPIUL BOTOSANI, Anul 2026, Numar persoane, 1349
80-84 ani, Total, Botosani, 36006 MUNICIPIUL DOROHOI, Anul 2026, Numar persoane, 404
80-84 ani, Total, Botosani, 36453 ORAS BUCECEA, Anul 2026, Numar persoane, 118
80-84 ani, Total, Botosani, 35946 ORAS DARABANI, Anul 2026, Numar persoane, 223
80-84 ani, Total, Botosani, 37280 ORAS FLAMANZI, Anul 2026, Numar persoane, 139
80-84 ani, Total, Botosani, 36060 ORAS SAVENI, Anul 2026, Numar persoane, 141
