Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Buzau, 48771 POSTA CALNAU, Anul 2026, Numar persoane, 229
75-79 ani, Total, Buzau, 48842 PUIESTI, Anul 2026, Numar persoane, 197
75-79 ani, Total, Buzau, 48922 RACOVITENI, Anul 2026, Numar persoane, 44
75-79 ani, Total, Buzau, 48968 RAMNICELU, Anul 2026, Numar persoane, 103
75-79 ani, Total, Buzau, 49019 ROBEASCA, Anul 2026, Numar persoane, 37
75-79 ani, Total, Buzau, 49046 RUSETU, Anul 2026, Numar persoane, 175
75-79 ani, Total, Buzau, 49073 SAGEATA, Anul 2026, Numar persoane, 159
75-79 ani, Total, Buzau, 49153 SAHATENI, Anul 2026, Numar persoane, 91
75-79 ani, Total, Buzau, 49206 SAPOCA, Anul 2026, Numar persoane, 139
75-79 ani, Total, Buzau, 49233 SARULESTI, Anul 2026, Numar persoane, 67
75-79 ani, Total, Buzau, 49313 SCORTOASA, Anul 2026, Numar persoane, 88
75-79 ani, Total, Buzau, 49439 SCUTELNICI, Anul 2026, Numar persoane, 86
75-79 ani, Total, Buzau, 49484 SIRIU, Anul 2026, Numar persoane, 92
75-79 ani, Total, Buzau, 49545 SMEENI, Anul 2026, Numar persoane, 209
75-79 ani, Total, Buzau, 49625 STALPU, Anul 2026, Numar persoane, 96
75-79 ani, Total, Buzau, 49849 TINTESTI, Anul 2026, Numar persoane, 107
75-79 ani, Total, Buzau, 49643 TISAU, Anul 2026, Numar persoane, 168
75-79 ani, Total, Buzau, 49769 TOPLICENI, Anul 2026, Numar persoane, 145
75-79 ani, Total, Buzau, 49894 ULMENI, Anul 2026, Numar persoane, 114
75-79 ani, Total, Buzau, 50549 UNGURIU, Anul 2026, Numar persoane, 87
75-79 ani, Total, Buzau, 49956 VADU PASII, Anul 2026, Numar persoane, 326
75-79 ani, Total, Buzau, 50399 VALCELELE, Anul 2026, Numar persoane, 76
75-79 ani, Total, Buzau, 50022 VALEA RAMNICULUI, Anul 2026, Numar persoane, 232
75-79 ani, Total, Buzau, 50068 VALEA SALCIEI, Anul 2026, Numar persoane, 40
75-79 ani, Total, Buzau, 50102 VERNESTI, Anul 2026, Numar persoane, 287
75-79 ani, Total, Buzau, 50228 VINTILA VODA, Anul 2026, Numar persoane, 128
75-79 ani, Total, Buzau, 50326 VIPERESTI, Anul 2026, Numar persoane, 93
75-79 ani, Total, Buzau, 50415 ZARNESTI, Anul 2026, Numar persoane, 196
75-79 ani, Total, Buzau, 50479 ZIDURI, Anul 2026, Numar persoane, 144
80-84 ani, Total, Buzau, 44818 MUNICIPIUL BUZAU, Anul 2026, Numar persoane, 2180
80-84 ani, Total, Buzau, 44845 MUNICIPIUL RAMNICU SARAT, Anul 2026, Numar persoane, 584
80-84 ani, Total, Buzau, 47916 ORAS NEHOIU, Anul 2026, Numar persoane, 292
80-84 ani, Total, Buzau, 48325 ORAS PATARLAGELE, Anul 2026, Numar persoane, 190
80-84 ani, Total, Buzau, 48744 ORAS POGOANELE, Anul 2026, Numar persoane, 187
80-84 ani, Total, Buzau, 44863 AMARU, Anul 2026, Numar persoane, 76
80-84 ani, Total, Buzau, 44989 BALACEANU, Anul 2026, Numar persoane, 49
80-84 ani, Total, Buzau, 44934 BALTA ALBA, Anul 2026, Numar persoane, 100
80-84 ani, Total, Buzau, 45003 BECENI, Anul 2026, Numar persoane, 127
80-84 ani, Total, Buzau, 45101 BERCA, Anul 2026, Numar persoane, 189
80-84 ani, Total, Buzau, 45245 BISOCA, Anul 2026, Numar persoane, 68
80-84 ani, Total, Buzau, 45334 BLAJANI, Anul 2026, Numar persoane, 51
80-84 ani, Total, Buzau, 45361 BOLDU, Anul 2026, Numar persoane, 70
80-84 ani, Total, Buzau, 45389 BOZIORU, Anul 2026, Numar persoane, 46
80-84 ani, Total, Buzau, 45496 BRADEANU, Anul 2026, Numar persoane, 79
80-84 ani, Total, Buzau, 45539 BRAESTI, Anul 2026, Numar persoane, 64
80-84 ani, Total, Buzau, 45619 BREAZA, Anul 2026, Numar persoane, 72
80-84 ani, Total, Buzau, 45673 BUDA, Anul 2026, Numar persoane, 81
80-84 ani, Total, Buzau, 45815 C.A. ROSETTI, Anul 2026, Numar persoane, 129
80-84 ani, Total, Buzau, 45753 CALVINI, Anul 2026, Numar persoane, 71
80-84 ani, Total, Buzau, 45888 CANESTI, Anul 2026, Numar persoane, 35
80-84 ani, Total, Buzau, 45959 CATINA, Anul 2026, Numar persoane, 70
80-84 ani, Total, Buzau, 46019 CERNATESTI, Anul 2026, Numar persoane, 114
80-84 ani, Total, Buzau, 46108 CHILIILE, Anul 2026, Numar persoane, 28
80-84 ani, Total, Buzau, 46180 CHIOJDU, Anul 2026, Numar persoane, 113
80-84 ani, Total, Buzau, 46251 CILIBIA, Anul 2026, Numar persoane, 26
80-84 ani, Total, Buzau, 46313 CISLAU, Anul 2026, Numar persoane, 101
80-84 ani, Total, Buzau, 46377 COCHIRLEANCA, Anul 2026, Numar persoane, 141
80-84 ani, Total, Buzau, 46439 COLTI, Anul 2026, Numar persoane, 45
80-84 ani, Total, Buzau, 46484 COSTESTI, Anul 2026, Numar persoane, 82
80-84 ani, Total, Buzau, 46554 COZIENI, Anul 2026, Numar persoane, 74
80-84 ani, Total, Buzau, 50564 FLORICA, Anul 2026, Numar persoane, 46
80-84 ani, Total, Buzau, 46769 GALBINASI, Anul 2026, Numar persoane, 100
80-84 ani, Total, Buzau, 46803 GHERASENI, Anul 2026, Numar persoane, 106
80-84 ani, Total, Buzau, 46830 GHERGHEASA, Anul 2026, Numar persoane, 114
80-84 ani, Total, Buzau, 46867 GLODEANU SARAT, Anul 2026, Numar persoane, 156
80-84 ani, Total, Buzau, 46910 GLODEANU-SILISTEA, Anul 2026, Numar persoane, 128
80-84 ani, Total, Buzau, 47006 GREBANU, Anul 2026, Numar persoane, 131
80-84 ani, Total, Buzau, 47079 GURA TEGHII, Anul 2026, Numar persoane, 89
80-84 ani, Total, Buzau, 47159 LARGU, Anul 2026, Numar persoane, 53
80-84 ani, Total, Buzau, 47186 LOPATARI, Anul 2026, Numar persoane, 99
80-84 ani, Total, Buzau, 47300 LUCIU, Anul 2026, Numar persoane, 77
80-84 ani, Total, Buzau, 47337 MAGURA, Anul 2026, Numar persoane, 43
80-84 ani, Total, Buzau, 47630 MANZALESTI, Anul 2026, Numar persoane, 69
80-84 ani, Total, Buzau, 47373 MARACINENI, Anul 2026, Numar persoane, 149
80-84 ani, Total, Buzau, 47417 MARGARITESTI, Anul 2026, Numar persoane, 31
80-84 ani, Total, Buzau, 47453 MEREI, Anul 2026, Numar persoane, 160
80-84 ani, Total, Buzau, 47578 MIHAILESTI, Anul 2026, Numar persoane, 39
80-84 ani, Total, Buzau, 47774 MOVILA BANULUI, Anul 2026, Numar persoane, 68
80-84 ani, Total, Buzau, 47818 MURGESTI, Anul 2026, Numar persoane, 39
80-84 ani, Total, Buzau, 47854 NAENI, Anul 2026, Numar persoane, 57
80-84 ani, Total, Buzau, 48021 ODAILE, Anul 2026, Numar persoane, 35
80-84 ani, Total, Buzau, 48138 PADINA, Anul 2026, Numar persoane, 147
80-84 ani, Total, Buzau, 48227 PANATAU, Anul 2026, Numar persoane, 85
80-84 ani, Total, Buzau, 48165 PARDOSI, Anul 2026, Numar persoane, 28
80-84 ani, Total, Buzau, 48557 PARSCOV, Anul 2026, Numar persoane, 150
80-84 ani, Total, Buzau, 48487 PIETROASELE, Anul 2026, Numar persoane, 102
80-84 ani, Total, Buzau, 48682 PODGORIA, Anul 2026, Numar persoane, 63
80-84 ani, Total, Buzau, 48771 POSTA CALNAU, Anul 2026, Numar persoane, 145
80-84 ani, Total, Buzau, 48842 PUIESTI, Anul 2026, Numar persoane, 169
80-84 ani, Total, Buzau, 48922 RACOVITENI, Anul 2026, Numar persoane, 50
80-84 ani, Total, Buzau, 48968 RAMNICELU, Anul 2026, Numar persoane, 86
80-84 ani, Total, Buzau, 49019 ROBEASCA, Anul 2026, Numar persoane, 25
80-84 ani, Total, Buzau, 49046 RUSETU, Anul 2026, Numar persoane, 146
80-84 ani, Total, Buzau, 49073 SAGEATA, Anul 2026, Numar persoane, 130
80-84 ani, Total, Buzau, 49153 SAHATENI, Anul 2026, Numar persoane, 62
80-84 ani, Total, Buzau, 49206 SAPOCA, Anul 2026, Numar persoane, 59
80-84 ani, Total, Buzau, 49233 SARULESTI, Anul 2026, Numar persoane, 57
80-84 ani, Total, Buzau, 49313 SCORTOASA, Anul 2026, Numar persoane, 86
80-84 ani, Total, Buzau, 49439 SCUTELNICI, Anul 2026, Numar persoane, 87
80-84 ani, Total, Buzau, 49484 SIRIU, Anul 2026, Numar persoane, 57
80-84 ani, Total, Buzau, 49545 SMEENI, Anul 2026, Numar persoane, 133
80-84 ani, Total, Buzau, 49625 STALPU, Anul 2026, Numar persoane, 78
80-84 ani, Total, Buzau, 49849 TINTESTI, Anul 2026, Numar persoane, 88
80-84 ani, Total, Buzau, 49643 TISAU, Anul 2026, Numar persoane, 135
80-84 ani, Total, Buzau, 49769 TOPLICENI, Anul 2026, Numar persoane, 93
80-84 ani, Total, Buzau, 49894 ULMENI, Anul 2026, Numar persoane, 66
80-84 ani, Total, Buzau, 50549 UNGURIU, Anul 2026, Numar persoane, 60
80-84 ani, Total, Buzau, 49956 VADU PASII, Anul 2026, Numar persoane, 216
80-84 ani, Total, Buzau, 50399 VALCELELE, Anul 2026, Numar persoane, 55
80-84 ani, Total, Buzau, 50022 VALEA RAMNICULUI, Anul 2026, Numar persoane, 150
80-84 ani, Total, Buzau, 50068 VALEA SALCIEI, Anul 2026, Numar persoane, 20
80-84 ani, Total, Buzau, 50102 VERNESTI, Anul 2026, Numar persoane, 156
80-84 ani, Total, Buzau, 50228 VINTILA VODA, Anul 2026, Numar persoane, 86
80-84 ani, Total, Buzau, 50326 VIPERESTI, Anul 2026, Numar persoane, 67
80-84 ani, Total, Buzau, 50415 ZARNESTI, Anul 2026, Numar persoane, 124
80-84 ani, Total, Buzau, 50479 ZIDURI, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Buzau, 44818 MUNICIPIUL BUZAU, Anul 2026, Numar persoane, 2082
85 ani si peste, Total, Buzau, 44845 MUNICIPIUL RAMNICU SARAT, Anul 2026, Numar persoane, 473
85 ani si peste, Total, Buzau, 47916 ORAS NEHOIU, Anul 2026, Numar persoane, 253
85 ani si peste, Total, Buzau, 48325 ORAS PATARLAGELE, Anul 2026, Numar persoane, 220
85 ani si peste, Total, Buzau, 48744 ORAS POGOANELE, Anul 2026, Numar persoane, 168
85 ani si peste, Total, Buzau, 44863 AMARU, Anul 2026, Numar persoane, 89
85 ani si peste, Total, Buzau, 44989 BALACEANU, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Buzau, 44934 BALTA ALBA, Anul 2026, Numar persoane, 117
85 ani si peste, Total, Buzau, 45003 BECENI, Anul 2026, Numar persoane, 143
85 ani si peste, Total, Buzau, 45101 BERCA, Anul 2026, Numar persoane, 193
85 ani si peste, Total, Buzau, 45245 BISOCA, Anul 2026, Numar persoane, 93
85 ani si peste, Total, Buzau, 45334 BLAJANI, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Buzau, 45361 BOLDU, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Buzau, 45389 BOZIORU, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Buzau, 45496 BRADEANU, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Buzau, 45539 BRAESTI, Anul 2026, Numar persoane, 82
85 ani si peste, Total, Buzau, 45619 BREAZA, Anul 2026, Numar persoane, 104
85 ani si peste, Total, Buzau, 45673 BUDA, Anul 2026, Numar persoane, 93
85 ani si peste, Total, Buzau, 45815 C.A. ROSETTI, Anul 2026, Numar persoane, 130
85 ani si peste, Total, Buzau, 45753 CALVINI, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Buzau, 45888 CANESTI, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Buzau, 45959 CATINA, Anul 2026, Numar persoane, 73
85 ani si peste, Total, Buzau, 46019 CERNATESTI, Anul 2026, Numar persoane, 98
85 ani si peste, Total, Buzau, 46108 CHILIILE, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Buzau, 46180 CHIOJDU, Anul 2026, Numar persoane, 121
85 ani si peste, Total, Buzau, 46251 CILIBIA, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Buzau, 46313 CISLAU, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Buzau, 46377 COCHIRLEANCA, Anul 2026, Numar persoane, 120
85 ani si peste, Total, Buzau, 46439 COLTI, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Buzau, 46484 COSTESTI, Anul 2026, Numar persoane, 118
85 ani si peste, Total, Buzau, 46554 COZIENI, Anul 2026, Numar persoane, 113
85 ani si peste, Total, Buzau, 50564 FLORICA, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Buzau, 46769 GALBINASI, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Buzau, 46803 GHERASENI, Anul 2026, Numar persoane, 111
85 ani si peste, Total, Buzau, 46830 GHERGHEASA, Anul 2026, Numar persoane, 115
85 ani si peste, Total, Buzau, 46867 GLODEANU SARAT, Anul 2026, Numar persoane, 144
85 ani si peste, Total, Buzau, 46910 GLODEANU-SILISTEA, Anul 2026, Numar persoane, 163
85 ani si peste, Total, Buzau, 47006 GREBANU, Anul 2026, Numar persoane, 135
85 ani si peste, Total, Buzau, 47079 GURA TEGHII, Anul 2026, Numar persoane, 94
85 ani si peste, Total, Buzau, 47159 LARGU, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Buzau, 47186 LOPATARI, Anul 2026, Numar persoane, 136
85 ani si peste, Total, Buzau, 47300 LUCIU, Anul 2026, Numar persoane, 64
85 ani si peste, Total, Buzau, 47337 MAGURA, Anul 2026, Numar persoane, 65
85 ani si peste, Total, Buzau, 47630 MANZALESTI, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Buzau, 47373 MARACINENI, Anul 2026, Numar persoane, 141
85 ani si peste, Total, Buzau, 47417 MARGARITESTI, Anul 2026, Numar persoane, 50
85 ani si peste, Total, Buzau, 47453 MEREI, Anul 2026, Numar persoane, 187
85 ani si peste, Total, Buzau, 47578 MIHAILESTI, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Buzau, 47774 MOVILA BANULUI, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Buzau, 47818 MURGESTI, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Buzau, 47854 NAENI, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Buzau, 48021 ODAILE, Anul 2026, Numar persoane, 44
85 ani si peste, Total, Buzau, 48138 PADINA, Anul 2026, Numar persoane, 137
85 ani si peste, Total, Buzau, 48227 PANATAU, Anul 2026, Numar persoane, 98
85 ani si peste, Total, Buzau, 48165 PARDOSI, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Buzau, 48557 PARSCOV, Anul 2026, Numar persoane, 159
85 ani si peste, Total, Buzau, 48487 PIETROASELE, Anul 2026, Numar persoane, 118
85 ani si peste, Total, Buzau, 48682 PODGORIA, Anul 2026, Numar persoane, 103
85 ani si peste, Total, Buzau, 48771 POSTA CALNAU, Anul 2026, Numar persoane, 136
85 ani si peste, Total, Buzau, 48842 PUIESTI, Anul 2026, Numar persoane, 188
85 ani si peste, Total, Buzau, 48922 RACOVITENI, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Buzau, 48968 RAMNICELU, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Buzau, 49019 ROBEASCA, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Buzau, 49046 RUSETU, Anul 2026, Numar persoane, 126
85 ani si peste, Total, Buzau, 49073 SAGEATA, Anul 2026, Numar persoane, 146
85 ani si peste, Total, Buzau, 49153 SAHATENI, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Buzau, 49206 SAPOCA, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Buzau, 49233 SARULESTI, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Buzau, 49313 SCORTOASA, Anul 2026, Numar persoane, 104
85 ani si peste, Total, Buzau, 49439 SCUTELNICI, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Buzau, 49484 SIRIU, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Buzau, 49545 SMEENI, Anul 2026, Numar persoane, 169
85 ani si peste, Total, Buzau, 49625 STALPU, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Buzau, 49849 TINTESTI, Anul 2026, Numar persoane, 126
85 ani si peste, Total, Buzau, 49643 TISAU, Anul 2026, Numar persoane, 151
85 ani si peste, Total, Buzau, 49769 TOPLICENI, Anul 2026, Numar persoane, 101
85 ani si peste, Total, Buzau, 49894 ULMENI, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Buzau, 50549 UNGURIU, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Buzau, 49956 VADU PASII, Anul 2026, Numar persoane, 195
85 ani si peste, Total, Buzau, 50399 VALCELELE, Anul 2026, Numar persoane, 89
85 ani si peste, Total, Buzau, 50022 VALEA RAMNICULUI, Anul 2026, Numar persoane, 147
85 ani si peste, Total, Buzau, 50068 VALEA SALCIEI, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Buzau, 50102 VERNESTI, Anul 2026, Numar persoane, 181
85 ani si peste, Total, Buzau, 50228 VINTILA VODA, Anul 2026, Numar persoane, 129
85 ani si peste, Total, Buzau, 50326 VIPERESTI, Anul 2026, Numar persoane, 94
85 ani si peste, Total, Buzau, 50415 ZARNESTI, Anul 2026, Numar persoane, 121
85 ani si peste, Total, Buzau, 50479 ZIDURI, Anul 2026, Numar persoane, 144
