Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
85 ani si peste, Total, Giurgiu, 101001 BANEASA, Anul 2026, Numar persoane, 160
85 ani si peste, Total, Giurgiu, 101163 BOLINTIN-DEAL, Anul 2026, Numar persoane, 112
85 ani si peste, Total, Giurgiu, 101378 BUCSANI, Anul 2026, Numar persoane, 81
85 ani si peste, Total, Giurgiu, 101519 BULBUCATA, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Giurgiu, 101617 BUTURUGENI, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Giurgiu, 101662 CALUGARENI, Anul 2026, Numar persoane, 145
85 ani si peste, Total, Giurgiu, 101984 CLEJANI, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Giurgiu, 102071 COLIBASI, Anul 2026, Numar persoane, 108
85 ani si peste, Total, Giurgiu, 102106 COMANA, Anul 2026, Numar persoane, 160
85 ani si peste, Total, Giurgiu, 179748 COSOBA, Anul 2026, Numar persoane, 44
85 ani si peste, Total, Giurgiu, 102348 CREVEDIA MARE, Anul 2026, Numar persoane, 86
85 ani si peste, Total, Giurgiu, 102446 DAIA, Anul 2026, Numar persoane, 93
85 ani si peste, Total, Giurgiu, 102794 FLORESTI-STOENESTI, Anul 2026, Numar persoane, 174
85 ani si peste, Total, Giurgiu, 102909 FRATESTI, Anul 2026, Numar persoane, 132
85 ani si peste, Total, Giurgiu, 103087 GAISENI, Anul 2026, Numar persoane, 92
85 ani si peste, Total, Giurgiu, 103194 GAUJANI, Anul 2026, Numar persoane, 87
85 ani si peste, Total, Giurgiu, 103238 GHIMPATI, Anul 2026, Numar persoane, 130
85 ani si peste, Total, Giurgiu, 103309 GOGOSARI, Anul 2026, Numar persoane, 49
85 ani si peste, Total, Giurgiu, 103372 GOSTINARI, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Giurgiu, 103354 GOSTINU, Anul 2026, Numar persoane, 82
85 ani si peste, Total, Giurgiu, 103407 GRADINARI, Anul 2026, Numar persoane, 65
85 ani si peste, Total, Giurgiu, 103470 GREACA, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Giurgiu, 179757 HERASTI, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Giurgiu, 103639 HOTARELE, Anul 2026, Numar persoane, 111
85 ani si peste, Total, Giurgiu, 103693 IEPURESTI, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Giurgiu, 179766 ISVOARELE, Anul 2026, Numar persoane, 94
