Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Arges, 13668 ORAS COSTESTI, Anul 2026, Numar persoane, 531
70-74 ani, Total, Arges, 13301 ORAS MIOVENI, Anul 2026, Numar persoane, 1219
70-74 ani, Total, Arges, 13392 ORAS STEFANESTI, Anul 2026, Numar persoane, 811
70-74 ani, Total, Arges, 13757 ORAS TOPOLOVENI, Anul 2026, Numar persoane, 455
70-74 ani, Total, Arges, 13819 ALBESTII DE ARGES, Anul 2026, Numar persoane, 259
70-74 ani, Total, Arges, 13891 ALBESTII DE MUSCEL, Anul 2026, Numar persoane, 79
70-74 ani, Total, Arges, 13935 ALBOTA, Anul 2026, Numar persoane, 219
70-74 ani, Total, Arges, 13999 ANINOASA, Anul 2026, Numar persoane, 146
70-74 ani, Total, Arges, 14049 AREFU, Anul 2026, Numar persoane, 107
70-74 ani, Total, Arges, 14085 BABANA, Anul 2026, Numar persoane, 149
70-74 ani, Total, Arges, 14165 BAICULESTI, Anul 2026, Numar persoane, 279
70-74 ani, Total, Arges, 14272 BALILESTI, Anul 2026, Numar persoane, 216
70-74 ani, Total, Arges, 14450 BARLA, Anul 2026, Numar persoane, 200
70-74 ani, Total, Arges, 13187 BASCOV, Anul 2026, Numar persoane, 603
70-74 ani, Total, Arges, 14352 BELETI-NEGRESTI, Anul 2026, Numar persoane, 86
70-74 ani, Total, Arges, 14405 BEREVOESTI, Anul 2026, Numar persoane, 138
70-74 ani, Total, Arges, 14584 BOGATI, Anul 2026, Numar persoane, 227
70-74 ani, Total, Arges, 14673 BOTENI, Anul 2026, Numar persoane, 109
70-74 ani, Total, Arges, 14726 BOTESTI, Anul 2026, Numar persoane, 60
70-74 ani, Total, Arges, 13276 BRADU, Anul 2026, Numar persoane, 390
70-74 ani, Total, Arges, 14753 BRADULET, Anul 2026, Numar persoane, 102
70-74 ani, Total, Arges, 14851 BUDEASA, Anul 2026, Numar persoane, 223
70-74 ani, Total, Arges, 14922 BUGHEA DE JOS, Anul 2026, Numar persoane, 137
70-74 ani, Total, Arges, 20063 BUGHEA DE SUS, Anul 2026, Numar persoane, 121
70-74 ani, Total, Arges, 14940 BUZOESTI, Anul 2026, Numar persoane, 289
70-74 ani, Total, Arges, 15064 CALDARARU, Anul 2026, Numar persoane, 81
70-74 ani, Total, Arges, 15108 CALINESTI, Anul 2026, Numar persoane, 535
70-74 ani, Total, Arges, 15233 CATEASCA, Anul 2026, Numar persoane, 166
70-74 ani, Total, Arges, 15313 CEPARI, Anul 2026, Numar persoane, 92
70-74 ani, Total, Arges, 15402 CETATENI, Anul 2026, Numar persoane, 138
70-74 ani, Total, Arges, 15448 CICANESTI, Anul 2026, Numar persoane, 109
70-74 ani, Total, Arges, 15493 CIOFRANGENI, Anul 2026, Numar persoane, 105
70-74 ani, Total, Arges, 15554 CIOMAGESTI, Anul 2026, Numar persoane, 59
70-74 ani, Total, Arges, 15652 COCU, Anul 2026, Numar persoane, 111
70-74 ani, Total, Arges, 15741 CORBENI, Anul 2026, Numar persoane, 268
70-74 ani, Total, Arges, 15830 CORBI, Anul 2026, Numar persoane, 191
70-74 ani, Total, Arges, 15901 COSESTI, Anul 2026, Numar persoane, 285
70-74 ani, Total, Arges, 15983 COTMEANA, Anul 2026, Numar persoane, 113
70-74 ani, Total, Arges, 16132 CUCA, Anul 2026, Numar persoane, 98
70-74 ani, Total, Arges, 16329 DAMBOVICIOARA, Anul 2026, Numar persoane, 49
70-74 ani, Total, Arges, 16365 DARMANESTI, Anul 2026, Numar persoane, 192
