Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Mehedinti, 111006 BUTOIESTI, Anul 2026, Numar persoane, 71
80-84 ani, Total, Mehedinti, 111097 CAZANESTI, Anul 2026, Numar persoane, 64
80-84 ani, Total, Mehedinti, 111220 CIRESU, Anul 2026, Numar persoane, 24
80-84 ani, Total, Mehedinti, 111275 CORCOVA, Anul 2026, Numar persoane, 114
80-84 ani, Total, Mehedinti, 111417 CORLATEL, Anul 2026, Numar persoane, 20
80-84 ani, Total, Mehedinti, 111444 CUJMIR, Anul 2026, Numar persoane, 81
80-84 ani, Total, Mehedinti, 111550 DARVARI, Anul 2026, Numar persoane, 69
80-84 ani, Total, Mehedinti, 111480 DEVESEL, Anul 2026, Numar persoane, 94
80-84 ani, Total, Mehedinti, 112904 DUBOVA, Anul 2026, Numar persoane, 27
80-84 ani, Total, Mehedinti, 111587 DUMBRAVA, Anul 2026, Numar persoane, 45
80-84 ani, Total, Mehedinti, 112245 ESELNITA, Anul 2026, Numar persoane, 54
80-84 ani, Total, Mehedinti, 111685 FLORESTI, Anul 2026, Numar persoane, 46
80-84 ani, Total, Mehedinti, 111783 GARLA MARE, Anul 2026, Numar persoane, 58
80-84 ani, Total, Mehedinti, 111818 GODEANU, Anul 2026, Numar persoane, 26
80-84 ani, Total, Mehedinti, 111863 GOGOSU, Anul 2026, Numar persoane, 77
80-84 ani, Total, Mehedinti, 111916 GRECI, Anul 2026, Numar persoane, 34
80-84 ani, Total, Mehedinti, 111989 GROZESTI, Anul 2026, Numar persoane, 50
80-84 ani, Total, Mehedinti, 112030 GRUIA, Anul 2026, Numar persoane, 69
80-84 ani, Total, Mehedinti, 112076 HINOVA, Anul 2026, Numar persoane, 33
80-84 ani, Total, Mehedinti, 112129 HUSNICIOARA, Anul 2026, Numar persoane, 35
80-84 ani, Total, Mehedinti, 112263 ILOVAT, Anul 2026, Numar persoane, 38
80-84 ani, Total, Mehedinti, 112334 ILOVITA, Anul 2026, Numar persoane, 41
80-84 ani, Total, Mehedinti, 112370 ISVERNA, Anul 2026, Numar persoane, 70
