Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Bistrita-Nasaud, 33364 ILVA MICA, Anul 2026, Numar persoane, 56
80-84 ani, Total, Bistrita-Nasaud, 33382 JOSENII BARGAULUI, Anul 2026, Numar persoane, 111
80-84 ani, Total, Bistrita-Nasaud, 33435 LECHINTA, Anul 2026, Numar persoane, 114
80-84 ani, Total, Bistrita-Nasaud, 33514 LESU, Anul 2026, Numar persoane, 56
80-84 ani, Total, Bistrita-Nasaud, 33541 LIVEZILE, Anul 2026, Numar persoane, 74
80-84 ani, Total, Bistrita-Nasaud, 33603 LUNCA ILVEI, Anul 2026, Numar persoane, 79
80-84 ani, Total, Bistrita-Nasaud, 33729 MAGURA ILVEI, Anul 2026, Numar persoane, 61
80-84 ani, Total, Bistrita-Nasaud, 33621 MAIERU, Anul 2026, Numar persoane, 153
80-84 ani, Total, Bistrita-Nasaud, 33765 MARISELU, Anul 2026, Numar persoane, 66
80-84 ani, Total, Bistrita-Nasaud, 33658 MATEI, Anul 2026, Numar persoane, 75
80-84 ani, Total, Bistrita-Nasaud, 33845 MICESTII DE CAMPIE, Anul 2026, Numar persoane, 49
80-84 ani, Total, Bistrita-Nasaud, 33881 MILAS, Anul 2026, Numar persoane, 49
80-84 ani, Total, Bistrita-Nasaud, 33952 MONOR, Anul 2026, Numar persoane, 52
80-84 ani, Total, Bistrita-Nasaud, 179659 NEGRILESTI, Anul 2026, Numar persoane, 65
80-84 ani, Total, Bistrita-Nasaud, 33989 NIMIGEA, Anul 2026, Numar persoane, 122
80-84 ani, Total, Bistrita-Nasaud, 34075 NUSENI, Anul 2026, Numar persoane, 99
80-84 ani, Total, Bistrita-Nasaud, 34155 PARVA, Anul 2026, Numar persoane, 29
80-84 ani, Total, Bistrita-Nasaud, 34173 PETRU RARES, Anul 2026, Numar persoane, 78
80-84 ani, Total, Bistrita-Nasaud, 179720 POIANA ILVEI, Anul 2026, Numar persoane, 49
80-84 ani, Total, Bistrita-Nasaud, 34235 PRUNDU BARGAULUI, Anul 2026, Numar persoane, 147
80-84 ani, Total, Bistrita-Nasaud, 34262 REBRA, Anul 2026, Numar persoane, 41
80-84 ani, Total, Bistrita-Nasaud, 34280 REBRISOARA, Anul 2026, Numar persoane, 105
80-84 ani, Total, Bistrita-Nasaud, 34333 RODNA, Anul 2026, Numar persoane, 114
80-84 ani, Total, Bistrita-Nasaud, 34360 ROMULI, Anul 2026, Numar persoane, 31
80-84 ani, Total, Bistrita-Nasaud, 179944 RUNCU SALVEI, Anul 2026, Numar persoane, 32
80-84 ani, Total, Bistrita-Nasaud, 34397 SALVA, Anul 2026, Numar persoane, 60
80-84 ani, Total, Bistrita-Nasaud, 34477 SANMIHAIU DE CAMPIE, Anul 2026, Numar persoane, 49
80-84 ani, Total, Bistrita-Nasaud, 34618 SANT, Anul 2026, Numar persoane, 65
80-84 ani, Total, Bistrita-Nasaud, 34645 SIEU, Anul 2026, Numar persoane, 76
80-84 ani, Total, Bistrita-Nasaud, 34690 SIEU-MAGHERUS, Anul 2026, Numar persoane, 84
80-84 ani, Total, Bistrita-Nasaud, 34770 SIEU-ODORHEI, Anul 2026, Numar persoane, 86
80-84 ani, Total, Bistrita-Nasaud, 34850 SIEUT, Anul 2026, Numar persoane, 80
80-84 ani, Total, Bistrita-Nasaud, 34422 SILIVASU DE CAMPIE, Anul 2026, Numar persoane, 40
80-84 ani, Total, Bistrita-Nasaud, 34903 SINTEREAG, Anul 2026, Numar persoane, 116
80-84 ani, Total, Bistrita-Nasaud, 34547 SPERMEZEU, Anul 2026, Numar persoane, 105
80-84 ani, Total, Bistrita-Nasaud, 35152 TARLISUA, Anul 2026, Numar persoane, 100
80-84 ani, Total, Bistrita-Nasaud, 34985 TEACA, Anul 2026, Numar persoane, 137
80-84 ani, Total, Bistrita-Nasaud, 35054 TELCIU, Anul 2026, Numar persoane, 134
80-84 ani, Total, Bistrita-Nasaud, 35090 TIHA BARGAULUI, Anul 2026, Numar persoane, 117
80-84 ani, Total, Bistrita-Nasaud, 35269 URIU, Anul 2026, Numar persoane, 83
80-84 ani, Total, Bistrita-Nasaud, 35312 URMENIS, Anul 2026, Numar persoane, 62
80-84 ani, Total, Bistrita-Nasaud, 35429 ZAGRA, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Bistrita-Nasaud, 32394 MUNICIPIUL BISTRITA, Anul 2026, Numar persoane, 898
85 ani si peste, Total, Bistrita-Nasaud, 32483 ORAS BECLEAN, Anul 2026, Numar persoane, 117
85 ani si peste, Total, Bistrita-Nasaud, 32544 ORAS NASAUD, Anul 2026, Numar persoane, 153
85 ani si peste, Total, Bistrita-Nasaud, 32599 ORAS SANGEORZ-BAI, Anul 2026, Numar persoane, 137
85 ani si peste, Total, Bistrita-Nasaud, 32633 BISTRITA BARGAULUI, Anul 2026, Numar persoane, 82
85 ani si peste, Total, Bistrita-Nasaud, 32660 BRANISTEA, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Bistrita-Nasaud, 32704 BUDACU DE JOS, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Bistrita-Nasaud, 32768 BUDESTI, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Bistrita-Nasaud, 32811 CAIANU MIC, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Bistrita-Nasaud, 32884 CETATE, Anul 2026, Numar persoane, 27
85 ani si peste, Total, Bistrita-Nasaud, 33015 CHIOCHIS, Anul 2026, Numar persoane, 96
85 ani si peste, Total, Bistrita-Nasaud, 33122 CHIUZA, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Bistrita-Nasaud, 32955 CICEU-GIURGESTI, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Bistrita-Nasaud, 179953 CICEU-MIHAIESTI, Anul 2026, Numar persoane, 32
85 ani si peste, Total, Bistrita-Nasaud, 33177 COSBUC, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Bistrita-Nasaud, 33202 DUMITRA, Anul 2026, Numar persoane, 48
85 ani si peste, Total, Bistrita-Nasaud, 179686 DUMITRITA, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Bistrita-Nasaud, 33248 FELDRU, Anul 2026, Numar persoane, 120
85 ani si peste, Total, Bistrita-Nasaud, 33275 GALATII BISTRITEI, Anul 2026, Numar persoane, 49
85 ani si peste, Total, Bistrita-Nasaud, 33337 ILVA MARE, Anul 2026, Numar persoane, 44
85 ani si peste, Total, Bistrita-Nasaud, 33364 ILVA MICA, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Bistrita-Nasaud, 33382 JOSENII BARGAULUI, Anul 2026, Numar persoane, 93
85 ani si peste, Total, Bistrita-Nasaud, 33435 LECHINTA, Anul 2026, Numar persoane, 85
85 ani si peste, Total, Bistrita-Nasaud, 33514 LESU, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Bistrita-Nasaud, 33541 LIVEZILE, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Bistrita-Nasaud, 33603 LUNCA ILVEI, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Bistrita-Nasaud, 33729 MAGURA ILVEI, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Bistrita-Nasaud, 33621 MAIERU, Anul 2026, Numar persoane, 137
85 ani si peste, Total, Bistrita-Nasaud, 33765 MARISELU, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Bistrita-Nasaud, 33658 MATEI, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Bistrita-Nasaud, 33845 MICESTII DE CAMPIE, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Bistrita-Nasaud, 33881 MILAS, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Bistrita-Nasaud, 33952 MONOR, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Bistrita-Nasaud, 179659 NEGRILESTI, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Bistrita-Nasaud, 33989 NIMIGEA, Anul 2026, Numar persoane, 113
85 ani si peste, Total, Bistrita-Nasaud, 34075 NUSENI, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Bistrita-Nasaud, 34155 PARVA, Anul 2026, Numar persoane, 30
85 ani si peste, Total, Bistrita-Nasaud, 34173 PETRU RARES, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Bistrita-Nasaud, 179720 POIANA ILVEI, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Bistrita-Nasaud, 34235 PRUNDU BARGAULUI, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Bistrita-Nasaud, 34262 REBRA, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Bistrita-Nasaud, 34280 REBRISOARA, Anul 2026, Numar persoane, 97
85 ani si peste, Total, Bistrita-Nasaud, 34333 RODNA, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Bistrita-Nasaud, 34360 ROMULI, Anul 2026, Numar persoane, 34
85 ani si peste, Total, Bistrita-Nasaud, 179944 RUNCU SALVEI, Anul 2026, Numar persoane, 20
85 ani si peste, Total, Bistrita-Nasaud, 34397 SALVA, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Bistrita-Nasaud, 34477 SANMIHAIU DE CAMPIE, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Bistrita-Nasaud, 34618 SANT, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Bistrita-Nasaud, 34645 SIEU, Anul 2026, Numar persoane, 49
85 ani si peste, Total, Bistrita-Nasaud, 34690 SIEU-MAGHERUS, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Bistrita-Nasaud, 34770 SIEU-ODORHEI, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Bistrita-Nasaud, 34850 SIEUT, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Bistrita-Nasaud, 34422 SILIVASU DE CAMPIE, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Bistrita-Nasaud, 34903 SINTEREAG, Anul 2026, Numar persoane, 97
85 ani si peste, Total, Bistrita-Nasaud, 34547 SPERMEZEU, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Bistrita-Nasaud, 35152 TARLISUA, Anul 2026, Numar persoane, 100
85 ani si peste, Total, Bistrita-Nasaud, 34985 TEACA, Anul 2026, Numar persoane, 134
85 ani si peste, Total, Bistrita-Nasaud, 35054 TELCIU, Anul 2026, Numar persoane, 136
85 ani si peste, Total, Bistrita-Nasaud, 35090 TIHA BARGAULUI, Anul 2026, Numar persoane, 123
85 ani si peste, Total, Bistrita-Nasaud, 35269 URIU, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Bistrita-Nasaud, 35312 URMENIS, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Bistrita-Nasaud, 35429 ZAGRA, Anul 2026, Numar persoane, 61
