Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Hunedoara, 88261 BERIU, Anul 2026, Numar persoane, 75
80-84 ani, Total, Hunedoara, 88350 BLAJENI, Anul 2026, Numar persoane, 39
80-84 ani, Total, Hunedoara, 88449 BOSOROD, Anul 2026, Numar persoane, 46
80-84 ani, Total, Hunedoara, 88546 BRANISCA, Anul 2026, Numar persoane, 43
80-84 ani, Total, Hunedoara, 88644 BRETEA ROMANA, Anul 2026, Numar persoane, 86
80-84 ani, Total, Hunedoara, 88788 BUCES, Anul 2026, Numar persoane, 58
80-84 ani, Total, Hunedoara, 88868 BUCURESCI, Anul 2026, Numar persoane, 42
80-84 ani, Total, Hunedoara, 88920 BULZESTII DE SUS, Anul 2026, Numar persoane, 9
80-84 ani, Total, Hunedoara, 89026 BUNILA, Anul 2026, Numar persoane, 21
80-84 ani, Total, Hunedoara, 89080 BURJUC, Anul 2026, Numar persoane, 22
80-84 ani, Total, Hunedoara, 86749 CARJITI, Anul 2026, Numar persoane, 33
80-84 ani, Total, Hunedoara, 89151 CERBAL, Anul 2026, Numar persoane, 30
80-84 ani, Total, Hunedoara, 89240 CERTEJU DE SUS, Anul 2026, Numar persoane, 75
80-84 ani, Total, Hunedoara, 87362 CRISCIOR, Anul 2026, Numar persoane, 98
80-84 ani, Total, Hunedoara, 89348 DENSUS, Anul 2026, Numar persoane, 48
80-84 ani, Total, Hunedoara, 89428 DOBRA, Anul 2026, Numar persoane, 79
80-84 ani, Total, Hunedoara, 91731 GENERAL BERTHELOT, Anul 2026, Numar persoane, 28
80-84 ani, Total, Hunedoara, 86883 GHELARI, Anul 2026, Numar persoane, 59
80-84 ani, Total, Hunedoara, 89687 GURASADA, Anul 2026, Numar persoane, 46
80-84 ani, Total, Hunedoara, 89801 HARAU, Anul 2026, Numar persoane, 57
80-84 ani, Total, Hunedoara, 89856 ILIA, Anul 2026, Numar persoane, 104
80-84 ani, Total, Hunedoara, 89954 LAPUGIU DE JOS, Anul 2026, Numar persoane, 41
80-84 ani, Total, Hunedoara, 90066 LELESE, Anul 2026, Numar persoane, 18
80-84 ani, Total, Hunedoara, 90119 LUNCA CERNII DE JOS, Anul 2026, Numar persoane, 33
80-84 ani, Total, Hunedoara, 90208 LUNCOIU DE JOS, Anul 2026, Numar persoane, 53
80-84 ani, Total, Hunedoara, 90262 MARTINESTI, Anul 2026, Numar persoane, 37
80-84 ani, Total, Hunedoara, 90342 ORASTIOARA DE SUS, Anul 2026, Numar persoane, 71
80-84 ani, Total, Hunedoara, 90431 PESTISU MIC, Anul 2026, Numar persoane, 44
80-84 ani, Total, Hunedoara, 90538 PUI, Anul 2026, Numar persoane, 107
80-84 ani, Total, Hunedoara, 90725 RACHITOVA, Anul 2026, Numar persoane, 42
80-84 ani, Total, Hunedoara, 90663 RAPOLTU MARE, Anul 2026, Numar persoane, 53
80-84 ani, Total, Hunedoara, 90878 RAU DE MORI, Anul 2026, Numar persoane, 77
80-84 ani, Total, Hunedoara, 90805 RIBITA, Anul 2026, Numar persoane, 34
80-84 ani, Total, Hunedoara, 90994 ROMOS, Anul 2026, Numar persoane, 82
80-84 ani, Total, Hunedoara, 91116 SALASU DE SUS, Anul 2026, Numar persoane, 68
80-84 ani, Total, Hunedoara, 91232 SANTAMARIA-ORLEA, Anul 2026, Numar persoane, 64
80-84 ani, Total, Hunedoara, 91054 SARMIZEGETUSA, Anul 2026, Numar persoane, 31
80-84 ani, Total, Hunedoara, 91330 SOIMUS, Anul 2026, Numar persoane, 107
80-84 ani, Total, Hunedoara, 86936 TELIUCU INFERIOR, Anul 2026, Numar persoane, 78
80-84 ani, Total, Hunedoara, 91447 TOMESTI, Anul 2026, Numar persoane, 48
80-84 ani, Total, Hunedoara, 91535 TOPLITA, Anul 2026, Numar persoane, 38
80-84 ani, Total, Hunedoara, 91624 TOTESTI, Anul 2026, Numar persoane, 58
80-84 ani, Total, Hunedoara, 91688 TURDAS, Anul 2026, Numar persoane, 37
80-84 ani, Total, Hunedoara, 91937 VALISOARA, Anul 2026, Numar persoane, 40
80-84 ani, Total, Hunedoara, 91795 VATA DE JOS, Anul 2026, Numar persoane, 95
80-84 ani, Total, Hunedoara, 91982 VETEL, Anul 2026, Numar persoane, 77
80-84 ani, Total, Hunedoara, 92097 VORTA, Anul 2026, Numar persoane, 23
80-84 ani, Total, Hunedoara, 92177 ZAM, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Hunedoara, 86687 MUNICIPIUL DEVA, Anul 2026, Numar persoane, 1375
85 ani si peste, Total, Hunedoara, 87291 MUNICIPIUL BRAD, Anul 2026, Numar persoane, 335
85 ani si peste, Total, Hunedoara, 86810 MUNICIPIUL HUNEDOARA, Anul 2026, Numar persoane, 1359
85 ani si peste, Total, Hunedoara, 87059 MUNICIPIUL LUPENI, Anul 2026, Numar persoane, 328
85 ani si peste, Total, Hunedoara, 87638 MUNICIPIUL ORASTIE, Anul 2026, Numar persoane, 299
85 ani si peste, Total, Hunedoara, 86990 MUNICIPIUL PETROSANI, Anul 2026, Numar persoane, 559
85 ani si peste, Total, Hunedoara, 87175 MUNICIPIUL VULCAN, Anul 2026, Numar persoane, 352
85 ani si peste, Total, Hunedoara, 87219 ORAS ANINOASA, Anul 2026, Numar persoane, 49
85 ani si peste, Total, Hunedoara, 87424 ORAS CALAN, Anul 2026, Numar persoane, 207
85 ani si peste, Total, Hunedoara, 89561 ORAS GEOAGIU, Anul 2026, Numar persoane, 129
85 ani si peste, Total, Hunedoara, 87576 ORAS HATEG, Anul 2026, Numar persoane, 170
85 ani si peste, Total, Hunedoara, 87077 ORAS PETRILA, Anul 2026, Numar persoane, 232
85 ani si peste, Total, Hunedoara, 87665 ORAS SIMERIA, Anul 2026, Numar persoane, 315
85 ani si peste, Total, Hunedoara, 87139 ORAS URICANI, Anul 2026, Numar persoane, 96
85 ani si peste, Total, Hunedoara, 88047 BACIA, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Hunedoara, 87745 BAIA DE CRIS, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Hunedoara, 88092 BAITA, Anul 2026, Numar persoane, 103
85 ani si peste, Total, Hunedoara, 87843 BALSA, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Hunedoara, 87246 BANITA, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Hunedoara, 87996 BARU, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Hunedoara, 88216 BATRANA, Anul 2026, Numar persoane, 15
85 ani si peste, Total, Hunedoara, 88261 BERIU, Anul 2026, Numar persoane, 116
85 ani si peste, Total, Hunedoara, 88350 BLAJENI, Anul 2026, Numar persoane, 78
85 ani si peste, Total, Hunedoara, 88449 BOSOROD, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Hunedoara, 88546 BRANISCA, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Hunedoara, 88644 BRETEA ROMANA, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Hunedoara, 88788 BUCES, Anul 2026, Numar persoane, 98
85 ani si peste, Total, Hunedoara, 88868 BUCURESCI, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Hunedoara, 88920 BULZESTII DE SUS, Anul 2026, Numar persoane, 33
85 ani si peste, Total, Hunedoara, 89026 BUNILA, Anul 2026, Numar persoane, 28
85 ani si peste, Total, Hunedoara, 89080 BURJUC, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Hunedoara, 86749 CARJITI, Anul 2026, Numar persoane, 32
85 ani si peste, Total, Hunedoara, 89151 CERBAL, Anul 2026, Numar persoane, 21
85 ani si peste, Total, Hunedoara, 89240 CERTEJU DE SUS, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Hunedoara, 87362 CRISCIOR, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Hunedoara, 89348 DENSUS, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Hunedoara, 89428 DOBRA, Anul 2026, Numar persoane, 92
85 ani si peste, Total, Hunedoara, 91731 GENERAL BERTHELOT, Anul 2026, Numar persoane, 72
85 ani si peste, Total, Hunedoara, 86883 GHELARI, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Hunedoara, 89687 GURASADA, Anul 2026, Numar persoane, 44
85 ani si peste, Total, Hunedoara, 89801 HARAU, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Hunedoara, 89856 ILIA, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Hunedoara, 89954 LAPUGIU DE JOS, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Hunedoara, 90066 LELESE, Anul 2026, Numar persoane, 17
85 ani si peste, Total, Hunedoara, 90119 LUNCA CERNII DE JOS, Anul 2026, Numar persoane, 29
85 ani si peste, Total, Hunedoara, 90208 LUNCOIU DE JOS, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Hunedoara, 90262 MARTINESTI, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Hunedoara, 90342 ORASTIOARA DE SUS, Anul 2026, Numar persoane, 93
85 ani si peste, Total, Hunedoara, 90431 PESTISU MIC, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Hunedoara, 90538 PUI, Anul 2026, Numar persoane, 85
85 ani si peste, Total, Hunedoara, 90725 RACHITOVA, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Hunedoara, 90663 RAPOLTU MARE, Anul 2026, Numar persoane, 64
85 ani si peste, Total, Hunedoara, 90878 RAU DE MORI, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Hunedoara, 90805 RIBITA, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Hunedoara, 90994 ROMOS, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Hunedoara, 91116 SALASU DE SUS, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Hunedoara, 91232 SANTAMARIA-ORLEA, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Hunedoara, 91054 SARMIZEGETUSA, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Hunedoara, 91330 SOIMUS, Anul 2026, Numar persoane, 106
85 ani si peste, Total, Hunedoara, 86936 TELIUCU INFERIOR, Anul 2026, Numar persoane, 89
85 ani si peste, Total, Hunedoara, 91447 TOMESTI, Anul 2026, Numar persoane, 115
85 ani si peste, Total, Hunedoara, 91535 TOPLITA, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Hunedoara, 91624 TOTESTI, Anul 2026, Numar persoane, 120
85 ani si peste, Total, Hunedoara, 91688 TURDAS, Anul 2026, Numar persoane, 34
85 ani si peste, Total, Hunedoara, 91937 VALISOARA, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Hunedoara, 91795 VATA DE JOS, Anul 2026, Numar persoane, 115
85 ani si peste, Total, Hunedoara, 91982 VETEL, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Hunedoara, 92097 VORTA, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Hunedoara, 92177 ZAM, Anul 2026, Numar persoane, 31
