Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
85 ani si peste, Total, Calarasi, 104083 LUICA, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Calarasi, 93931 LUPSANU, Anul 2026, Numar persoane, 129
85 ani si peste, Total, Calarasi, 104181 MANASTIREA, Anul 2026, Numar persoane, 152
85 ani si peste, Total, Calarasi, 100638 MITRENI, Anul 2026, Numar persoane, 128
85 ani si peste, Total, Calarasi, 92587 MODELU, Anul 2026, Numar persoane, 117
85 ani si peste, Total, Calarasi, 104323 NANA, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Calarasi, 104341 NICOLAE BALCESCU, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Calarasi, 94223 PERISORU, Anul 2026, Numar persoane, 65
85 ani si peste, Total, Calarasi, 104635 PLATARESTI, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Calarasi, 104751 RADOVANU, Anul 2026, Numar persoane, 165
85 ani si peste, Total, Calarasi, 94312 ROSETI, Anul 2026, Numar persoane, 98
85 ani si peste, Total, Calarasi, 104886 SARULESTI, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Calarasi, 105222 SOHATU, Anul 2026, Numar persoane, 110
85 ani si peste, Total, Calarasi, 105384 SOLDANU, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Calarasi, 105259 SPANTOV, Anul 2026, Numar persoane, 77
85 ani si peste, Total, Calarasi, 94562 STEFAN CEL MARE, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Calarasi, 94580 STEFAN VODA, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Calarasi, 105455 TAMADAU MARE, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Calarasi, 105605 ULMENI, Anul 2026, Numar persoane, 92
85 ani si peste, Total, Calarasi, 94606 ULMU, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Calarasi, 94651 UNIREA, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Calarasi, 94731 VALCELELE, Anul 2026, Numar persoane, 80
85 ani si peste, Total, Calarasi, 105712 VALEA ARGOVEI, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Calarasi, 105829 VASILATI, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Calarasi, 94768 VLAD TEPES, Anul 2026, Numar persoane, 77
