Categorii de unitati sanitare, Forme de proprietate, Judete, Localitati , Ani, UM: Numar, Valoare
Cabinete stomatologice, Proprietate publica, Vaslui, 161945 MUNICIPIUL VASLUI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate publica, Vaslui, 161794 MUNICIPIUL BARLAD, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 161829 MUNICIPIUL HUSI, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 164981 ORAS MURGENI, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 161856 ORAS NEGRESTI, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 162327 BACANI, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 162194 BANCA, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 162498 BEREZENI, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 162871 BOTESTI, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 163002 CODAESTI, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 163379 DELESTI, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 164393 IVANESTI, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 167302 MUNTENII DE SUS, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 165470 PUIESTI, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 165611 PUNGESTI, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 166182 TANACU, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 166529 TUTOVA, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 166636 VALENI, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 166707 VIISOARA, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 167071 ZAPODENI, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate publica, Vaslui, 167179 ZORLENI, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate privata, Vaslui, 161945 MUNICIPIUL VASLUI, Anul 2024, Numar, 53
Cabinete stomatologice, Proprietate privata, Vaslui, 161794 MUNICIPIUL BARLAD, Anul 2024, Numar, 43
Cabinete stomatologice, Proprietate privata, Vaslui, 161829 MUNICIPIUL HUSI, Anul 2024, Numar, 23
Cabinete stomatologice, Proprietate privata, Vaslui, 164981 ORAS MURGENI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 161856 ORAS NEGRESTI, Anul 2024, Numar, 3
Cabinete stomatologice, Proprietate privata, Vaslui, 162327 BACANI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 162194 BANCA, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 162498 BEREZENI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 162871 BOTESTI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 163002 CODAESTI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 163379 DELESTI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 164393 IVANESTI, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate privata, Vaslui, 164749 LUNCA BANULUI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 167302 MUNTENII DE SUS, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate privata, Vaslui, 165336 POIENESTI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 165470 PUIESTI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 165611 PUNGESTI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 166182 TANACU, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 166529 TUTOVA, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 166636 VALENI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 166707 VIISOARA, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 167071 ZAPODENI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Vaslui, 167179 ZORLENI, Anul 2024, Numar, 1
Cabinete medicale de specialitate, Proprietate publica, Vaslui, 161945 MUNICIPIUL VASLUI, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Vaslui, 161794 MUNICIPIUL BARLAD, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Vaslui, 161829 MUNICIPIUL HUSI, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Vaslui, 161856 ORAS NEGRESTI, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Vaslui, 163002 CODAESTI, Anul 2024, Numar, 0
