Categorii de unitati sanitare, Forme de proprietate, Judete, Localitati , Ani, UM: Numar, Valoare
Cabinete medicale de familie, Proprietate publica, Prahova, 133795 IZVOARELE, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 133866 JUGURENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 133919 LAPOS, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 133964 LIPANESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 134014 MAGURELE, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 134050 MAGURENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 134096 MANECIU, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 134194 MANESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 136250 OLARI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 130847 PAULESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 134390 PLOPU, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 134443 PODENII NOI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131274 POIANA CAMPINA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 134559 POIENARII BURCHII, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 134648 POSESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 134755 PREDEAL-SARARI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 134853 PROVITA DE JOS, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 134899 PROVITA DE SUS, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 134942 PUCHENII MARI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135020 RAFOV, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135128 SALCIA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135146 SALCIILE, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135244 SANGERU, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135164 SCORTENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135226 SECARIA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135431 SIRNA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135501 SOIMARI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135547 SOTRILE, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135315 STARCHIOJD, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135618 STEFESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135404 SURANI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 130892 TARGSORU VECHI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135681 TATARU, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135725 TEISANI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135789 TELEGA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135850 TINOSU, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 135896 TOMSANI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 136269 VADU SAPAT, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 136198 VALCANESTI, Anul 2024, Numar, 0
